,id,comment_text,toxic,severe_toxic,obscene,threat,insult,identity_hate,comment_vect,comment_vect_filtered,comment_vect_numeric
51,001dc38a83d420cf,GET FUCKED UP. GET FUCKEEED UP.  GOT A DRINK THAT YOU CANT PUT DOWN???/ GET FUCK UP GET FUCKED UP.  I'M FUCKED UP RIGHT NOW!,1,0,1,0,0,0,"['GET', 'FUCKED', 'UP', '.', 'GET', 'FUCKEEED', 'UP', '.', 'GOT', 'A', 'DRINK', 'THAT', 'YOU', 'CANT', 'PUT', 'DOWN', '?', '?', '?', '/', 'GET', 'FUCK', 'UP', 'GET', 'FUCKED', 'UP', '.', ""I'M"", 'FUCKED', 'UP', 'RIGHT', 'NOW', '!']","['get', 'fucked', 'up', '.', 'get', '<UNK>', 'up', '.', 'got', '<UNK>', '<UNK>', 'that', 'you', '<UNK>', 'put', '<UNK>', '?', '?', '?', '/', 'get', 'fuck', 'up', 'get', 'fucked', 'up', '.', ""i'm"", 'fucked', 'up', 'right', '<UNK>', '!']","[72, 47, 5, 48, 72, 83, 5, 48, 38, 83, 83, 6, 77, 83, 60, 83, 25, 25, 25, 20, 72, 1, 5, 72, 47, 5, 48, 69, 47, 5, 15, 83, 64]"
52,001e89eb3f0b0915,Are you threatening me for disputing neutrality? I know in your country it's quite common to bully your way through a discussion and push outcomes you want. But this is not Russia.,0,0,0,0,0,0,"['Are', 'you', 'threatening', 'me', 'for', 'disputing', 'neutrality', '?', 'I', 'know', 'in', 'your', 'country', ""it's"", 'quite', 'common', 'to', 'bully', 'your', 'way', 'through', 'a', 'discussion', 'and', 'push', 'outcomes', 'you', 'want', '.', 'But', 'this', 'is', 'not', 'Russia', '.']","['<UNK>', '<UNK>', '<UNK>', '<UNK>', '?', 'i', 'know', '<UNK>', '<UNK>', '<UNK>', '<UNK>', '<UNK>', '<UNK>', '<UNK>', '<UNK>', '<UNK>', '.', '<UNK>', '<UNK>', '.']","[83, 83, 83, 83, 25, 39, 68, 83, 83, 83, 83, 83, 83, 83, 83, 83, 48, 83, 83, 48]"
53,001ee16c46a99262,"Thanks! Undeletion was more than I'd hoped for. I'm researching the status of Texas government (including local government) copyright status, but it's slow going. Apparently works of the Florida government are usually public domain, but we don't have a similar article on Texas, so I guess I'll have to research the old-fashioned, non-lazy, actually reliable way. Or ask the copyright help desk, like you suggested. In the meantime, I'm using the fair use rationale, since it's valid while the image is used in an article. Thanks again! -",0,0,0,0,0,0,"['Thanks', '!', 'Undeletion', 'was', 'more', 'than', ""I'd"", 'hoped', 'for', '.', ""I'm"", 'researching', 'the', 'status', 'of', 'Texas', 'government', '(', 'including', 'local', 'government', ')', 'copyright', 'status', ',', 'but', ""it's"", 'slow', 'going', '.', 'Apparently', 'works', 'of', 'the', 'Florida', 'government', 'are', 'usually', 'public', 'domain', ',', 'but', 'we', ""don't"", 'have', 'a', 'similar', 'article', 'on', 'Texas', ',', 'so', 'I', 'guess', ""I'll"", 'have', 'to', 'research', 'the', 'old-fashioned', ',', 'non-lazy', ',', 'actually', 'reliable', 'way', '.', 'Or', 'ask', 'the', 'copyright', 'help', 'desk', ',', 'like', 'you', 'suggested', '.', 'In', 'the', 'meantime', ',', ""I'm"", 'using', 'the', 'fair', 'use', 'rationale', ',', 'since', ""it's"", 'valid', 'while', 'the', 'image', 'is', 'used', 'in', 'an', 'article', '.', 'Thanks', 'again', '!', '-']","['<UNK>', '!', '<UNK>', '<UNK>', '<UNK>', '.', ""i'm"", '<UNK>', '<UNK>', '<UNK>', '<UNK>', '<UNK>', '<UNK>', '<UNK>', '<UNK>', '<UNK>', '<UNK>', '<UNK>', ',', '<UNK>', 'going', '.', '<UNK>', '<UNK>', '<UNK>', '<UNK>', '<UNK>', '<UNK>', '<UNK>', ',', '<UNK>', '<UNK>', '<UNK>', ',', 'i', '<UNK>', ""i'll"", '<UNK>', '<UNK>', ',', '<UNK>', ',', '<UNK>', '<UNK>', '<UNK>', '.', '<UNK>', '<UNK>', '<UNK>', '<UNK>', '<UNK>', ',', 'like', '<UNK>', '.', 'in', '<UNK>', ',', ""i'm"", '<UNK>', '<UNK>', '<UNK>', '<UNK>', ',', '<UNK>', '<UNK>', '<UNK>', '<UNK>', '<UNK>', '.', '<UNK>', '!', '-']","[83, 64, 83, 83, 83, 48, 69, 83, 83, 83, 83, 83, 83, 83, 83, 83, 83, 83, 61, 83, 0, 48, 83, 83, 83, 83, 83, 83, 83, 61, 83, 83, 83, 61, 39, 83, 74, 83, 83, 61, 83, 61, 83, 83, 83, 48, 83, 83, 83, 83, 83, 61, 3, 83, 48, 57, 83, 61, 69, 83, 83, 83, 83, 61, 83, 83, 83, 83, 83, 48, 83, 64, 78]"
54,001ffdcc3e7fb49c,Awesome! Then I'll simply disregard your notice. Thanks!,0,0,0,0,0,0,"['Awesome', '!', 'Then', ""I'll"", 'simply', 'disregard', 'your', 'notice', '.', 'Thanks', '!']","['<UNK>', '!', '<UNK>', ""i'll"", '<UNK>', '<UNK>', '<UNK>', '.', '<UNK>', '!']","[83, 64, 83, 74, 83, 83, 83, 48, 83, 64]"
55,0020e7119b96eeeb,Stupid peace of shit stop deleting my stuff asshole go die and fall in a hole go to hell!,1,1,1,0,1,0,"['Stupid', 'peace', 'of', 'shit', 'stop', 'deleting', 'my', 'stuff', 'asshole', 'go', 'die', 'and', 'fall', 'in', 'a', 'hole', 'go', 'to', 'hell', '!']","['stupid', '<UNK>', '<UNK>', 'stop', 'deleting', '<UNK>', 'asshole', 'go', 'die', '<UNK>', '<UNK>', 'go', '<UNK>', '!']","[17, 83, 83, 67, 9, 83, 49, 41, 24, 83, 83, 41, 83, 64]"
56,0020fd96ed3b8c8b,=Tony Sidaway is obviously a fistfuckee. He loves an arm up his ass.,1,0,1,0,1,0,"['=', 'Tony', 'Sidaway', 'is', 'obviously', 'a', 'fistfuckee', '.', 'He', 'loves', 'an', 'arm', 'up', 'his', 'ass', '.']","['<UNK>', '<UNK>', '<UNK>', '<UNK>', '<UNK>', '.', 'he', '<UNK>', '<UNK>', 'ass', '.']","[83, 83, 83, 83, 83, 48, 40, 83, 83, 27, 48]"
57,00218d74784ce50b,"""

 GA Review II 

I'm sorry to say this, but I have to fail this article's GAN. The several major problems that  brought up in this article's previous GA assessment have not been issued. As s/he has said before me, """"he article's WP:LEAD should be longer. The History, Media attention, Academics, Student Government, Demographics, Trivia, and Additional Information section are very deficient in citiations. Also, Triva and Additional information should be integrated into the rest of the article."""" Again, please look over WP:WIAGA and fix these problem, then renominate it for GA-class. However, I have re-assessed this article as B-class, as it does meet B-class criteria. My regards,   """,0,0,0,0,0,0,"['""', 'GA', 'Review', 'II', ""I'm"", 'sorry', 'to', 'say', 'this', ',', 'but', 'I', 'have', 'to', 'fail', 'this', ""article's"", 'GAN', '.', 'The', 'several', 'major', 'problems', 'that', 'brought', 'up', 'in', 'this', ""article's"", 'previous', 'GA', 'assessment', 'have', 'not', 'been', 'issued', '.', 'As', 's', '/', 'he', 'has', 'said', 'before', 'me', ',', '""', '""', 'he', ""article's"", 'WP', ':', 'LEAD', 'should', 'be', 'longer', '.', 'The', 'History', ',', 'Media', 'attention', ',', 'Academics', ',', 'Student', 'Government', ',', 'Demographics', ',', 'Trivia', ',', 'and', 'Additional', 'Information', 'section', 'are', 'very', 'deficient', 'in', 'citiations', '.', 'Also', ',', 'Triva', 'and', 'Additional', 'information', 'should', 'be', 'integrated', 'into', 'the', 'rest', 'of', 'the', 'article', '.', '""', '""', 'Again', ',', 'please', 'look', 'over', 'WP', ':', 'WIAGA', 'and', 'fix', 'these', 'problem', ',', 'then', 'renominate', 'it', 'for', 'GA-class', '.', 'However', ',', 'I', 'have', 're-assessed', 'this', 'article', 'as', 'B-class', ',', 'as', 'it', 'does', 'meet', 'B-class', 'criteria', '.', 'My', 'regards', ',', '""']","['<UNK>', '<UNK>', '<UNK>', '<UNK>', ""i'm"", 'sorry', 'say', ',', 'i', '<UNK>', '<UNK>', '<UNK>', '.', '<UNK>', '<UNK>', '<UNK>', '<UNK>', '<UNK>', '<UNK>', '<UNK>', '<UNK>', '<UNK>', '<UNK>', '.', '<UNK>', '/', '<UNK>', ',', '<UNK>', '<UNK>', '<UNK>', 'wp', '<UNK>', '<UNK>', '<UNK>', '.', '<UNK>', '<UNK>', ',', '<UNK>', '<UNK>', ',', '<UNK>', ',', '<UNK>', '<UNK>', ',', '<UNK>', ',', '<UNK>', ',', '<UNK>', '<UNK>', '<UNK>', '<UNK>', '<UNK>', '.', '<UNK>', ',', '<UNK>', '<UNK>', '<UNK>', '<UNK>', '<UNK>', '<UNK>', '.', '<UNK>', '<UNK>', '<UNK>', ',', '<UNK>', '<UNK>', 'wp', '<UNK>', '<UNK>', '<UNK>', '<UNK>', ',', '<UNK>', '<UNK>', '.', '<UNK>', ',', 'i', '<UNK>', '<UNK>', '<UNK>', ',', '<UNK>', '<UNK>', '<UNK>', '.', 'my', '<UNK>', ',', '<UNK>']","[83, 83, 83, 83, 69, 10, 76, 61, 39, 83, 83, 83, 48, 83, 83, 83, 83, 83, 83, 83, 83, 83, 83, 48, 83, 20, 83, 61, 83, 83, 83, 50, 83, 83, 83, 48, 83, 83, 61, 83, 83, 61, 83, 61, 83, 83, 61, 83, 61, 83, 61, 83, 83, 83, 83, 83, 48, 83, 61, 83, 83, 83, 83, 83, 83, 48, 83, 83, 83, 61, 83, 83, 50, 83, 83, 83, 83, 61, 83, 83, 48, 83, 61, 39, 83, 83, 83, 61, 83, 83, 83, 48, 54, 83, 61, 83]"
58,0021fe88bc4da3e6,"My Band Page's deletion. You thought I was gone. 

Deleting the comment I posted on your 'talk page' does not delete my feelings for your hasty decision to delete my page. You, sir, are still a cock-sucking douche fuck. Sit back for a second and think about what your life has become. ............ Done? That didn't take long did it? Nope. Because, as I am most certainly aware, your life is a shitstorm of sitting in front of the computer masturbating to fictional creatures. Your attempts to get rid of me are mediocre at best. You are constantly sucking the dick of failure. You don't want a personal attack, huh? Well, too bad, Fuckcock McDickerson. You've got one. From me. You can go ahead and delete my profile from wikipedia. I'll just make another one and come right back to 'Syrthiss's talk page and insult the dick off of you. How could you shatter the dreams of an innocent eighteen year old college freshman trying to make a name for his band. Does that make you happy? Fucking with people because you're an overweight, single, old man in a dead-end job. Did you spot that perhaps someone else was going to follow his dreams and you were trying to hold him back so somebody else could suffer like you? Yes you did. I don't make empty threats, so I won't be saying anything along the lines of 'i'll hurt you' or 'i'll eat the children from within your sister's womb', but I will say that you are a asshole, son-of-a-bitch, mother fucking cock sucker. So, go eat some more food and drown your sorrows you premature ejaculating, bald headed fuck.

You should do something nice for yourself, maybe go grab a couple of Horny Goat Weeds from your local convenience store and jack off for a little longer than three minutes tonight.

Sincerely,
An Asshole That's Better Than You In Every Way.",1,0,1,0,0,0,"['My', 'Band', ""Page's"", 'deletion', '.', 'You', 'thought', 'I', 'was', 'gone', '.', 'Deleting', 'the', 'comment', 'I', 'posted', 'on', 'your', ""'"", 'talk', 'page', ""'"", 'does', 'not', 'delete', 'my', 'feelings', 'for', 'your', 'hasty', 'decision', 'to', 'delete', 'my', 'page', '.', 'You', ',', 'sir', ',', 'are', 'still', 'a', 'cock-sucking', 'douche', 'fuck', '.', 'Sit', 'back', 'for', 'a', 'second', 'and', 'think', 'about', 'what', 'your', 'life', 'has', 'become', '. ...', 'Done', '?', 'That', ""didn't"", 'take', 'long', 'did', 'it', '?', 'Nope', '.', 'Because', ',', 'as', 'I', 'am', 'most', 'certainly', 'aware', ',', 'your', 'life', 'is', 'a', 'shitstorm', 'of', 'sitting', 'in', 'front', 'of', 'the', 'computer', 'masturbating', 'to', 'fictional', 'creatures', '.', 'Your', 'attempts', 'to', 'get', 'rid', 'of', 'me', 'are', 'mediocre', 'at', 'best', '.', 'You', 'are', 'constantly', 'sucking', 'the', 'dick', 'of', 'failure', '.', 'You', ""don't"", 'want', 'a', 'personal', 'attack', ',', 'huh', '?', 'Well', ',', 'too', 'bad', ',', 'Fuckcock', 'McDickerson', '.', ""You've"", 'got', 'one', '.', 'From', 'me', '.', 'You', 'can', 'go', 'ahead', 'and', 'delete', 'my', 'profile', 'from', 'wikipedia', '.', ""I'll"", 'just', 'make', 'another', 'one', 'and', 'come', 'right', 'back', 'to', ""'"", ""Syrthiss's"", 'talk', 'page', 'and', 'insult', 'the', 'dick', 'off', 'of', 'you', '.', 'How', 'could', 'you', 'shatter', 'the', 'dreams', 'of', 'an', 'innocent', 'eighteen', 'year', 'old', 'college', 'freshman', 'trying', 'to', 'make', 'a', 'name', 'for', 'his', 'band', '.', 'Does', 'that', 'make', 'you', 'happy', '?', 'Fucking', 'with', 'people', 'because', ""you're"", 'an', 'overweight', ',', 'single', ',', 'old', 'man', 'in', 'a', 'dead-end', 'job', '.', 'Did', 'you', 'spot', 'that', 'perhaps', 'someone', 'else', 'was', 'going', 'to', 'follow', 'his', 'dreams', 'and', 'you', 'were', 'trying', 'to', 'hold', 'him', 'back', 'so', 'somebody', 'else', 'could', 'suffer', 'like', 'you', '?', 'Yes', 'you', 'did', '.', 'I', ""don't"", 'make', 'empty', 'threats', ',', 'so', 'I', ""won't"", 'be', 'saying', 'anything', 'along', 'the', 'lines', 'of', ""'"", ""i'll"", 'hurt', 'you', ""'"", 'or', ""'"", ""i'll"", 'eat', 'the', 'children', 'from', 'within', 'your', ""sister's"", 'womb', ""'"", ',', 'but', 'I', 'will', 'say', 'that', 'you', 'are', 'a', 'asshole', ',', 'son-of-a-bitch', ',', 'mother', 'fucking', 'cock', 'sucker', '.', 'So', ',', 'go', 'eat', 'some', 'more', 'food', 'and', 'drown', 'your', 'sorrows', 'you', 'premature', 'ejaculating', ',', 'bald', 'headed', 'fuck', '.', 'You', 'should', 'do', 'something', 'nice', 'for', 'yourself', ',', 'maybe', 'go', 'grab', 'a', 'couple', 'of', 'Horny', 'Goat', 'Weeds', 'from', 'your', 'local', 'convenience', 'store', 'and', 'jack', 'off', 'for', 'a', 'little', 'longer', 'than', 'three', 'minutes', 'tonight', '.', 'Sincerely', ',', 'An', 'Asshole', ""That's"", 'Better', 'Than', 'You', 'In', 'Every', 'Way', '.']","['my', 'band', '<UNK>', '<UNK>', '.', 'you', '<UNK>', 'i', '<UNK>', '.', 'deleting', 'comment', 'i', '<UNK>', ""'"", 'talk', 'page', ""'"", 'delete', '<UNK>', '<UNK>', '<UNK>', 'delete', 'page', '.', 'you', ',', '<UNK>', ',', '<UNK>', '<UNK>', '<UNK>', 'fuck', '.', '<UNK>', 'back', '<UNK>', 'think', 'life', '<UNK>', '<UNK>', '<UNK>', '?', 'that', '<UNK>', '<UNK>', '?', '<UNK>', '.', '<UNK>', ',', 'i', '<UNK>', '<UNK>', ',', 'life', '<UNK>', '<UNK>', '<UNK>', '<UNK>', '<UNK>', '<UNK>', '<UNK>', '.', 'your', '<UNK>', 'get', '<UNK>', '<UNK>', '<UNK>', '.', 'you', '<UNK>', '<UNK>', 'dick', '<UNK>', '.', 'you', '<UNK>', '<UNK>', '<UNK>', ',', '<UNK>', '?', 'well', ',', 'bad', ',', '<UNK>', '<UNK>', '.', '<UNK>', 'got', 'one', '.', '<UNK>', '.', 'you', 'go', '<UNK>', 'delete', '<UNK>', 'wikipedia', '.', ""i'll"", 'make', '<UNK>', 'one', 'come', 'right', 'back', ""'"", '<UNK>', 'talk', 'page', '<UNK>', 'dick', '.', '<UNK>', 'could', '<UNK>', 'dreams', '<UNK>', '<UNK>', '<UNK>', 'old', '<UNK>', '<UNK>', 'trying', 'make', '<UNK>', 'band', '.', '<UNK>', 'make', '<UNK>', '?', 'fucking', '<UNK>', '<UNK>', ',', '<UNK>', ',', 'old', '<UNK>', '<UNK>', '<UNK>', '.', 'did', '<UNK>', '<UNK>', '<UNK>', 'else', 'going', '<UNK>', 'dreams', 'trying', '<UNK>', 'back', '<UNK>', 'else', 'could', '<UNK>', 'like', '?', '<UNK>', '.', 'i', 'make', '<UNK>', '<UNK>', ',', 'i', '<UNK>', '<UNK>', '<UNK>', '<UNK>', ""'"", ""i'll"", '<UNK>', ""'"", ""'"", ""i'll"", 'eat', '<UNK>', '<UNK>', '<UNK>', '<UNK>', ""'"", ',', 'i', 'say', 'asshole', ',', '<UNK>', ',', 'mother', 'fucking', '<UNK>', '<UNK>', '.', '<UNK>', ',', 'go', 'eat', '<UNK>', '<UNK>', '<UNK>', '<UNK>', '<UNK>', ',', 'bald', '<UNK>', 'fuck', '.', 'you', '<UNK>', '<UNK>', ',', 'maybe', 'go', '<UNK>', '<UNK>', '<UNK>', '<UNK>', '<UNK>', '<UNK>', '<UNK>', '<UNK>', '<UNK>', '<UNK>', '<UNK>', '<UNK>', '<UNK>', 'tonight', '.', '<UNK>', ',', '<UNK>', 'asshole', '<UNK>', '<UNK>', '<UNK>', 'you', 'in', '<UNK>', '<UNK>', '.']","[54, 62, 83, 83, 48, 77, 83, 39, 83, 48, 9, 34, 39, 83, 30, 19, 26, 30, 32, 83, 83, 83, 32, 26, 48, 77, 61, 83, 61, 83, 83, 83, 1, 48, 83, 2, 83, 71, 11, 83, 83, 83, 25, 6, 83, 83, 25, 83, 48, 83, 61, 39, 83, 83, 61, 11, 83, 83, 83, 83, 83, 83, 83, 48, 14, 83, 72, 83, 83, 83, 48, 77, 83, 83, 63, 83, 48, 77, 83, 83, 83, 61, 83, 25, 12, 61, 31, 61, 83, 83, 48, 83, 38, 45, 48, 83, 48, 77, 41, 83, 32, 83, 66, 48, 74, 51, 83, 45, 79, 15, 2, 30, 83, 19, 26, 83, 63, 48, 83, 28, 83, 53, 83, 83, 83, 55, 83, 83, 43, 51, 83, 62, 48, 83, 51, 83, 25, 46, 83, 83, 61, 83, 61, 55, 83, 83, 83, 48, 22, 83, 83, 83, 29, 0, 83, 53, 43, 83, 2, 83, 29, 28, 83, 3, 25, 83, 48, 39, 51, 83, 83, 61, 39, 83, 83, 83, 83, 30, 74, 83, 30, 30, 74, 75, 83, 83, 83, 83, 30, 61, 39, 76, 49, 61, 83, 61, 52, 46, 83, 83, 48, 83, 61, 41, 75, 83, 83, 83, 83, 83, 61, 80, 83, 1, 48, 77, 83, 83, 61, 65, 41, 83, 83, 83, 83, 83, 83, 83, 83, 83, 83, 83, 83, 83, 82, 48, 83, 61, 83, 49, 83, 83, 83, 77, 57, 83, 83, 48]"
59,002264ea4d5f2887,"Why can't you believe how fat Artie is? Did you see him on his recent appearence on the Tonight Show with Jay Leno? He looks absolutely AWFUL! If I had to put money on it, I'd say that Artie Lange is a can't miss candidate for the 2007 Dead pool!   

  
Kindly keep your malicious fingers off of my above comment, . Everytime you remove it, I will repost it!!!",1,0,0,0,0,0,"['Why', ""can't"", 'you', 'believe', 'how', 'fat', 'Artie', 'is', '?', 'Did', 'you', 'see', 'him', 'on', 'his', 'recent', 'appearence', 'on', 'the', 'Tonight', 'Show', 'with', 'Jay', 'Leno', '?', 'He', 'looks', 'absolutely', 'AWFUL', '!', 'If', 'I', 'had', 'to', 'put', 'money', 'on', 'it', ',', ""I'd"", 'say', 'that', 'Artie', 'Lange', 'is', 'a', ""can't"", 'miss', 'candidate', 'for', 'the', '2007', 'Dead', 'pool', '!', 'Kindly', 'keep', 'your', 'malicious', 'fingers', 'off', 'of', 'my', 'above', 'comment', ',', '.', 'Everytime', 'you', 'remove', 'it', ',', 'I', 'will', 'repost', 'it', '!', '!', '!']","['<UNK>', '<UNK>', '<UNK>', '<UNK>', '<UNK>', '?', 'did', '<UNK>', '<UNK>', '<UNK>', 'tonight', '<UNK>', '<UNK>', '<UNK>', '?', 'he', '<UNK>', '<UNK>', '<UNK>', '!', 'if', 'i', 'put', '<UNK>', ',', '<UNK>', 'say', '<UNK>', '<UNK>', '<UNK>', '<UNK>', '<UNK>', '<UNK>', '<UNK>', '<UNK>', '!', '<UNK>', '<UNK>', '<UNK>', '<UNK>', 'comment', ',', '.', '<UNK>', '<UNK>', ',', 'i', '<UNK>', '!', '!', '!']","[83, 83, 83, 83, 83, 25, 22, 83, 83, 83, 82, 83, 83, 83, 25, 40, 83, 83, 83, 64, 81, 39, 60, 83, 61, 83, 76, 83, 83, 83, 83, 83, 83, 83, 83, 64, 83, 83, 83, 83, 34, 61, 48, 83, 83, 61, 39, 83, 64, 64, 64]"
60,00229d44f41f3acb,"Locking this page would also violate WP:NEWBIES.  Whether you like it or not, conservatives are Wikipedians too.",0,0,0,0,0,0,"['Locking', 'this', 'page', 'would', 'also', 'violate', 'WP', ':', 'NEWBIES', '.', 'Whether', 'you', 'like', 'it', 'or', 'not', ',', 'conservatives', 'are', 'Wikipedians', 'too', '.']","['<UNK>', 'page', 'would', '<UNK>', '<UNK>', 'wp', '<UNK>', '<UNK>', '.', '<UNK>', 'like', ',', '<UNK>', '<UNK>', '.']","[83, 26, 35, 83, 83, 50, 83, 83, 48, 83, 3, 61, 83, 83, 48]"
61,0022cf8467ebc9fd,"A Bisexual, like a homosexual or a heterosexual, is not defined by sexual activity. (Much like a 15 year old boy who is attracted to a girl sexually but has never had sex is still straight). A person who is actually sexually attracted/aroused by the same sex as well as the opposite sex is bisexual.",0,0,0,0,0,0,"['A', 'Bisexual', ',', 'like', 'a', 'homosexual', 'or', 'a', 'heterosexual', ',', 'is', 'not', 'defined', 'by', 'sexual', 'activity', '.', '(', 'Much', 'like', 'a', '15', 'year', 'old', 'boy', 'who', 'is', 'attracted', 'to', 'a', 'girl', 'sexually', 'but', 'has', 'never', 'had', 'sex', 'is', 'still', 'straight', ')', '.', 'A', 'person', 'who', 'is', 'actually', 'sexually', 'attracted', '/', 'aroused', 'by', 'the', 'same', 'sex', 'as', 'well', 'as', 'the', 'opposite', 'sex', 'is', 'bisexual', '.']","['<UNK>', '<UNK>', ',', 'like', '<UNK>', '<UNK>', ',', '<UNK>', '<UNK>', '<UNK>', '.', '<UNK>', '<UNK>', 'like', '<UNK>', '<UNK>', 'old', '<UNK>', '<UNK>', '<UNK>', '<UNK>', '<UNK>', '<UNK>', '<UNK>', '<UNK>', '<UNK>', '.', '<UNK>', '<UNK>', '<UNK>', '<UNK>', '<UNK>', '/', '<UNK>', '<UNK>', 'well', '<UNK>', '<UNK>', '<UNK>', '.']","[83, 83, 61, 3, 83, 83, 61, 83, 83, 83, 48, 83, 83, 3, 83, 83, 55, 83, 83, 83, 83, 83, 83, 83, 83, 83, 48, 83, 83, 83, 83, 83, 20, 83, 83, 12, 83, 83, 83, 48]"
62,0023daf96917e0d0,REDIRECT Talk:Frank Herbert Mason,0,0,0,0,0,0,"['REDIRECT', 'Talk', ':', 'Frank', 'Herbert', 'Mason']","['<UNK>', 'talk', '<UNK>', '<UNK>', '<UNK>', '<UNK>']","[83, 19, 83, 83, 83, 83]"
